Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
30686492,05/23/2015 11:34:00 AM,05/25/2015 09:06:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11106,29-14 36 AVENUE,36 AVENUE,29 ST,30 ST,,,ADDRESS,Astoria,,N/A,Closed,,05/25/2015 09:06:00 AM,01 QUEENS,QUEENS,1003323,215164,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75723139846953,-73.93115503300413,"(40.75723139846953, -73.93115503300413)"
30681132,05/23/2015 05:31:00 PM,05/24/2015 07:14:00 AM,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,11236,10584 FLATLANDS    6 STREET,FLATLANDS    6 STREET,E 105 ST,E 108 ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,05/24/2015 07:14:00 AM,18 BROOKLYN,BROOKLYN,1015777,173398,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64255796540267,-73.88639723728174,"(40.64255796540267, -73.88639723728174)"
30685963,05/23/2015 04:31:00 PM,05/24/2015 07:13:00 AM,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,11237,1446 GATES AVENUE,GATES AVENUE,KNICKERBOCKER AVE,IRVING AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,05/24/2015 07:13:00 AM,04 BROOKLYN,BROOKLYN,1008011,193362,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.697378895078266,-73.91431044905498,"(40.697378895078266, -73.91431044905498)"
30689382,05/24/2015 12:13:00 PM,05/25/2015 06:36:00 AM,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,11417,103-53 101 STREET,101 STREET,103 AVE,LIBERTY AVE,,,ADDRESS,Ozone Park,,N/A,Closed,,05/25/2015 06:36:00 AM,10 QUEENS,QUEENS,1028614,187913,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68234336689273,-73.84004563716667,"(40.68234336689273, -73.84004563716667)"
30692111,05/25/2015 04:14:00 AM,05/27/2015 01:00:00 PM,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,11224,2942 WEST    5 STREET,WEST    5 STREET,NEPTUNE AVE,W BRIGHTON AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,05/27/2015 01:00:00 PM,13 BROOKLYN,BROOKLYN,991877,149706,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57758112645925,-73.97254400588318,"(40.57758112645925, -73.97254400588318)"
30698382,05/26/2015 11:23:00 AM,05/27/2015 10:40:00 AM,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,10312,453 CORTELYOU AVENUE,CORTELYOU AVENUE,LAMOKA AVE,COCO CT,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,05/27/2015 10:40:00 AM,03 STATEN ISLAND,STATEN ISLAND,939253,138983,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54803770104459,-74.1619105580417,"(40.54803770104459, -74.1619105580417)"
30700250,05/26/2015 08:58:00 PM,05/27/2015 10:54:00 AM,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,10030,270 WEST  136 STREET,WEST  136 STREET,7 AVE,8 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,05/27/2015 10:54:00 AM,10 MANHATTAN,MANHATTAN,999448,236849,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.816758419085524,-73.94509297661295,"(40.816758419085524, -73.94509297661295)"
30700005,05/26/2015 11:54:00 AM,05/27/2015 10:51:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10029,1695 MADISON AVENUE,MADISON AVENUE,E 112 ST,E 115 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,05/27/2015 10:51:00 AM,11 MANHATTAN,MANHATTAN,999020,229830,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79749393222475,-73.94665468854132,"(40.79749393222475, -73.94665468854132)"
31719467,10/09/2015 04:15:00 PM,11/13/2015 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,11366,73-50 179 STREET,179 STREET,73 AVE,75 AVE,,,ADDRESS,Fresh Meadows,,N/A,Closed,,11/13/2015 12:00:00 AM,08 QUEENS,QUEENS,1042249,205458,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.730421273475855,-73.7907336999331,"(40.730421273475855, -73.7907336999331)"
30702711,05/26/2015 08:38:00 AM,05/27/2015 10:48:00 AM,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,10023,40 WEST   70 STREET,WEST   70 STREET,CENTRAL PARK W,COLUMBUS AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,05/27/2015 10:48:00 AM,07 MANHATTAN,MANHATTAN,990308,221782,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77541459113479,-73.97812737102066,"(40.77541459113479, -73.97812737102066)"
31486893,09/08/2015 05:30:00 PM,09/09/2015 09:40:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11207,168 MILLER AVENUE,MILLER AVENUE,FULTON ST,ATLANTIC AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,09/09/2015 09:40:00 AM,05 BROOKLYN,BROOKLYN,1014094,186012,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.677186421984004,-73.89240583759036,"(40.677186421984004, -73.89240583759036)"
30713198,05/27/2015 02:22:00 PM,05/28/2015 07:34:00 AM,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,10474,1381 RANDALL AVENUE,RANDALL AVENUE,DRAKE ST,HALLECK ST,,,ADDRESS,BRONX,,N/A,Closed,,05/28/2015 07:34:00 AM,02 BRONX,BRONX,1016896,235424,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81279994708674,-73.88206418633864,"(40.81279994708674, -73.88206418633864)"
30708105,05/27/2015 12:45:00 PM,05/28/2015 08:57:00 AM,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,11201,254 BALTIC STREET,BALTIC STREET,CLINTON ST,COURT ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,05/28/2015 08:57:00 AM,06 BROOKLYN,BROOKLYN,985759,189299,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68625866835168,-73.99455898539435,"(40.68625866835168, -73.99455898539435)"
30713765,05/27/2015 03:59:00 PM,05/28/2015 08:51:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,11356,3-27 JULIUS ROAD,JULIUS ROAD,POWELLS COVE BLVD,5 AVE,,,ADDRESS,College Point,,N/A,Closed,,05/28/2015 08:51:00 AM,07 QUEENS,QUEENS,1028613,228320,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79325038060886,-73.83978277755392,"(40.79325038060886, -73.83978277755392)"
30716452,05/28/2015 11:28:00 AM,,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11373,54-20 82 STREET,82 STREET,54 AVE,DEAD END,,,ADDRESS,Elmhurst,,N/A,Started,,05/29/2015 09:24:00 AM,04 QUEENS,QUEENS,1016744,205589,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73091130358064,-73.88275755234588,"(40.73091130358064, -73.88275755234588)"
30715992,05/28/2015 08:46:00 AM,06/21/2015 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,10469,1061 BURKE AVENUE,BURKE AVENUE,HONE AVE,LURTING AVE,,,ADDRESS,BRONX,,N/A,Closed,,06/21/2015 12:00:00 AM,12 BRONX,BRONX,1023788,256736,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87126692508558,-73.85704077548661,"(40.87126692508558, -73.85704077548661)"
30720219,05/28/2015 09:53:00 AM,05/29/2015 09:03:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10305,40 SYLVATON TERRACE,SYLVATON TERRACE,WIMAN PL,BAY ST,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,05/29/2015 09:03:00 AM,01 STATEN ISLAND,STATEN ISLAND,965490,164014,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.616837117349235,-74.06757275501856,"(40.616837117349235, -74.06757275501856)"
30731843,05/30/2015 10:30:00 AM,06/02/2015 10:43:00 AM,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,11211,301 GRAND STREET,GRAND STREET,ELDRIDGE ST,ALLEN ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/02/2015 10:43:00 AM,01 BROOKLYN,BROOKLYN,996105,199016,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71292175014684,-73.95723722128083,"(40.71292175014684, -73.95723722128083)"
30740329,05/31/2015 10:59:00 AM,06/02/2015 10:25:00 AM,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,11691,250 BEACH   17 STREET,BEACH   17 STREET,SEAGIRT BLVD,BEND,,,ADDRESS,Far Rockaway,,N/A,Closed,,06/02/2015 10:25:00 AM,14 QUEENS,QUEENS,1053358,156746,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59663836879803,-73.75115079262046,"(40.59663836879803, -73.75115079262046)"
30742937,06/01/2015 01:51:00 PM,06/02/2015 10:52:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chemical (QA2)",,11232,134 23 STREET,23 STREET,3 AVE,4 AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/02/2015 10:52:00 AM,07 BROOKLYN,BROOKLYN,984791,180567,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66229140436025,-73.99805001241106,"(40.66229140436025, -73.99805001241106)"
30748541,06/01/2015 04:39:00 PM,06/02/2015 10:34:00 AM,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,10308,70 EAST MACON AVENUE,EAST MACON AVENUE,ARMSTRONG AVE,CORTELYOU AVE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/02/2015 10:34:00 AM,03 STATEN ISLAND,STATEN ISLAND,939133,142823,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55857713995249,-74.16236795866782,"(40.55857713995249, -74.16236795866782)"
31643292,09/29/2015 06:10:00 PM,10/30/2015 12:00:00 AM,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,10458,2700 GRAND CONCOURSE,GRAND CONCOURSE,E KINGSBRIDGE RD,E 196 ST,,,ADDRESS,BRONX,,N/A,Closed,,10/30/2015 12:00:00 AM,07 BRONX,BRONX,1013719,255265,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86726884165363,-73.89345411333491,"(40.86726884165363, -73.89345411333491)"
30755177,06/02/2015 04:38:00 PM,06/03/2015 07:29:00 AM,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,11412,114-22 197 STREET,197 STREET,MURDOCK AVE,115 AVE,,,ADDRESS,Saint Albans,,N/A,Closed,,06/03/2015 07:29:00 AM,12 QUEENS,QUEENS,1051608,193920,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69868602259202,-73.7570810818283,"(40.69868602259202, -73.7570810818283)"
30756044,06/02/2015 04:28:00 PM,06/03/2015 07:28:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,11412,114-22 197 STREET,197 STREET,MURDOCK AVE,115 AVE,,,ADDRESS,Saint Albans,,N/A,Closed,,06/03/2015 07:28:00 AM,12 QUEENS,QUEENS,1051608,193920,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69868602259202,-73.7570810818283,"(40.69868602259202, -73.7570810818283)"
30761480,06/03/2015 07:56:00 AM,06/04/2015 09:16:00 AM,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,10023,344 WEST   72 STREET,WEST   72 STREET,RIVERSIDE DR,BEND,,,ADDRESS,NEW YORK,,N/A,Closed,,06/04/2015 09:16:00 AM,07 MANHATTAN,MANHATTAN,988144,223600,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.780405739980225,-73.98593951782959,"(40.780405739980225, -73.98593951782959)"
30760202,06/03/2015 09:42:00 AM,06/04/2015 07:36:00 AM,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,11236,8917 BEDELL LANE,BEDELL LANE,E 89 ST,REMSEN AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/04/2015 07:36:00 AM,18 BROOKLYN,BROOKLYN,1009008,173776,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64361700216245,-73.91078689574776,"(40.64361700216245, -73.91078689574776)"
30762196,06/03/2015 12:07:00 PM,06/04/2015 07:43:00 AM,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,10025,372 CENTRAL PARK WEST,CENTRAL PARK WEST,W 97 ST,W 100 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,06/04/2015 07:43:00 AM,07 MANHATTAN,MANHATTAN,994187,227995,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.792464111363934,-73.96411291181262,"(40.792464111363934, -73.96411291181262)"
31874745,10/30/2015 01:21:00 PM,11/17/2015 09:26:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10037,30 WEST  132 STREET,WEST  132 STREET,5 AVE,LENOX AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,11/17/2015 09:26:00 AM,10 MANHATTAN,MANHATTAN,1000819,234867,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81131591874087,-73.94014475014112,"(40.81131591874087, -73.94014475014112)"
30776605,06/05/2015 06:46:00 PM,06/06/2015 06:39:00 AM,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10036,510 WEST   46 STREET,WEST   46 STREET,10 AVE,AMTRAK RR,,,ADDRESS,NEW YORK,,N/A,Closed,,06/06/2015 06:39:00 AM,04 MANHATTAN,MANHATTAN,985855,217048,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76242292186065,-73.99420621960971,"(40.76242292186065, -73.99420621960971)"
30777490,06/05/2015 12:58:00 PM,06/06/2015 10:35:00 AM,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,11375,112-50 78 AVENUE,78 AVENUE,QUEENS BLVD,113 ST,,,ADDRESS,Forest Hills,,N/A,Closed,,06/06/2015 10:35:00 AM,06 QUEENS,QUEENS,1030968,200063,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.715680108595926,-73.83147403399654,"(40.715680108595926, -73.83147403399654)"
30777405,06/05/2015 01:29:00 PM,06/08/2015 08:15:00 AM,DEP,Department of Environmental Protection,Water Quality,"No Sampling Required, Requested Information (QG2)",,10304,47 NEWBERRY AVENUE,NEWBERRY AVENUE,RICHMOND RD,BANK PL,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/08/2015 08:15:00 AM,02 STATEN ISLAND,STATEN ISLAND,958018,156152,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5952385744881,-74.09445604051282,"(40.5952385744881, -74.09445604051282)"
30782047,06/05/2015 12:25:00 PM,06/06/2015 12:00:00 PM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Sewer (QA5)",,10466,3708 ROMBOUTS AVENUE,ROMBOUTS AVENUE,CONNER ST,LIGHT ST,,,ADDRESS,BRONX,,N/A,Closed,,06/06/2015 12:00:00 PM,12 BRONX,BRONX,1031203,262419,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8868286395939,-73.83019027381276,"(40.8868286395939, -73.83019027381276)"
31511483,09/11/2015 10:49:00 AM,09/14/2015 09:56:00 AM,DEP,Department of Environmental Protection,Water Quality,"Clear Water With Organisms (Insects, Worms) (QE2)",,10306,65 MORTON STREET,MORTON STREET,DEAD END,CENTER ST,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,09/14/2015 09:56:00 AM,03 STATEN ISLAND,STATEN ISLAND,946947,147864,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57245000407741,-74.13427463707008,"(40.57245000407741, -74.13427463707008)"
31971508,11/13/2015 01:25:00 PM,11/16/2015 10:26:00 AM,DEP,Department of Environmental Protection,Water Quality,"Cloudy Or Milky, Other (Use Comments) (QBZ)",,11101,13-05 JACKSON AVENUE,JACKSON AVENUE,47 RD,47 AVE,,,ADDRESS,Long Island City,,N/A,Closed,,11/16/2015 10:26:00 AM,02 QUEENS,QUEENS,998264,210419,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74421704008074,-73.94942563540398,"(40.74421704008074, -73.94942563540398)"
31790520,10/19/2015 04:25:00 PM,10/20/2015 09:38:00 AM,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,10466,3940 CARPENTER AVENUE,CARPENTER AVENUE,E 223 ST,E 224 ST,,,ADDRESS,BRONX,,N/A,Closed,,10/20/2015 09:38:00 AM,12 BRONX,BRONX,1021901,262760,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.887809166410804,-73.8638298112311,"(40.887809166410804, -73.8638298112311)"
32491753,01/23/2016 01:30:00 PM,01/25/2016 10:43:00 AM,DEP,Department of Environmental Protection,Water Quality,unknown odor/taste in drinking water (QA6),,11201,25 MONROE PLACE,MONROE PLACE,CLARK ST,PIERREPONT ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,01/25/2016 10:43:00 AM,02 BROOKLYN,BROOKLYN,986312,192966,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.696323626003064,-73.99256390600483,"(40.696323626003064, -73.99256390600483)"
30809038,06/09/2015 06:31:00 PM,06/10/2015 10:49:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Bitter/Metallic (QA3)",,11206,585 PARK AVENUE,PARK AVENUE,NOSTRAND AVE,MARCY AVE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/10/2015 10:49:00 AM,03 BROOKLYN,BROOKLYN,997640,193344,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6973512583239,-73.95171152364587,"(40.6973512583239, -73.95171152364587)"
30810098,06/09/2015 01:54:00 PM,06/10/2015 09:45:00 AM,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,11363,327 PARK LANE,PARK LANE,BEND,DOUGLAS RD,,,ADDRESS,Little Neck,,N/A,Closed,,06/10/2015 09:45:00 AM,11 QUEENS,QUEENS,1054325,221689,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77488364255694,-73.74699333604872,"(40.77488364255694, -73.74699333604872)"
30810023,06/09/2015 08:04:00 PM,06/11/2015 11:25:00 AM,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10461,2185 HONE AVENUE,HONE AVENUE,ESPLANADE,PELHAM PKWY,,,ADDRESS,BRONX,,N/A,Closed,,06/11/2015 11:25:00 AM,11 BRONX,BRONX,1023011,251274,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85627885298263,-73.85988179276575,"(40.85627885298263, -73.85988179276575)"
30812218,06/10/2015 02:13:00 PM,06/11/2015 08:03:00 AM,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10027,1425 AMSTERDAM AVENUE,AMSTERDAM AVENUE,W 130 ST,W 131 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,06/11/2015 08:03:00 AM,09 MANHATTAN,MANHATTAN,996868,236535,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.815900639148985,-73.95441453630735,"(40.815900639148985, -73.95441453630735)"
30814658,06/10/2015 04:37:00 PM,06/11/2015 09:56:00 AM,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,11378,59-21 70 STREET,70 STREET,CALDWELL AVE,60 AVE,,,ADDRESS,Maspeth,,N/A,Closed,,06/11/2015 09:56:00 AM,05 QUEENS,QUEENS,1014576,203110,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72411475674901,-73.89059113290372,"(40.72411475674901, -73.89059113290372)"
30816680,06/10/2015 03:09:00 PM,06/11/2015 10:39:00 AM,DEP,Department of Environmental Protection,Water Quality,"Cloudy Or Milky, Other (Use Comments) (QBZ)",,11365,67-12 164 STREET,164 STREET,67 AVE,69 AVE,,,ADDRESS,Fresh Meadows,,N/A,Closed,,06/11/2015 10:39:00 AM,08 QUEENS,QUEENS,1038322,206987,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73464287060702,-73.80489037960339,"(40.73464287060702, -73.80489037960339)"
30816832,06/10/2015 10:05:00 AM,06/11/2015 08:09:00 AM,DEP,Department of Environmental Protection,Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),,11230,800 AVENUE H,AVENUE H,E 8 ST,E 9 ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/11/2015 08:09:00 AM,14 BROOKLYN,BROOKLYN,992913,168527,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62923998368745,-73.96879043074365,"(40.62923998368745, -73.96879043074365)"
30815643,06/10/2015 07:28:00 AM,06/11/2015 08:55:00 AM,DEP,Department of Environmental Protection,Water Quality,Cloudy Or Milky Water (QB1),,10307,350 SLEIGHT AVENUE,SLEIGHT AVENUE,AMBOY RD,PARADISE PL,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/11/2015 08:55:00 AM,03 STATEN ISLAND,STATEN ISLAND,916968,124903,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.50924980494987,-74.24195732978649,"(40.50924980494987, -74.24195732978649)"
30813042,06/10/2015 10:16:00 AM,06/12/2015 07:53:00 AM,DEP,Department of Environmental Protection,Water Quality,"Taste/Odor, Chlorine (QA1)",,10016,333 EAST   30 STREET,EAST   30 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,06/12/2015 07:53:00 AM,06 MANHATTAN,MANHATTAN,990683,209569,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7418927664188,-73.97678510608655,"(40.7418927664188, -73.97678510608655)"
