8/25/2006	Idlewild	$15,000,000	$12,571,185	$12,571,185
4/25/2003	Confidence	$15,000,000	$12,212,417	$12,212,417
10/11/2002	Knockaround Guys	$15,000,000	$11,660,180	$12,419,700
8/27/1999	The Muse	$15,000,000	$11,614,954	$11,614,954
4/3/1998	Barney's Great Adventure	$15,000,000	$11,144,518	$11,144,518
3/1/1989	New York Stories	$15,000,000	$10,763,469	$10,763,469
3/24/2000	Here on Earth	$15,000,000	$10,494,147	$10,845,127
11/25/1998	Home Fries	$15,000,000	$10,443,316	$10,443,316
10/8/2004	Raise Your Voice	$15,000,000	$10,411,980	$14,811,980
12/18/1985	Brazil	$15,000,000	$9,929,135	$9,929,135
4/23/1993	The Dark Half	$15,000,000	$9,579,068	$9,579,068
3/2/2007	Black Snake Moan	$15,000,000	$9,396,870	$10,951,153
2/21/2003	Dark Blue	$15,000,000	$9,237,470	$12,262,065
5/10/2013	Peeples	$15,000,000	$9,177,065	$9,307,166
6/22/2007	A Mighty Heart	$15,000,000	$9,176,787	$19,153,568
9/30/1983	Brainstorm	$15,000,000	$8,921,050	$8,921,050
3/24/2000	Whatever it Takes	$15,000,000	$8,735,529	$8,735,529
3/21/2003	Boat Trip	$15,000,000	$8,586,376	$14,933,713
5/22/2002	The Importance of Being Earnest	$15,000,000	$8,378,141	$8,378,141
5/21/1999	The Love Letter	$15,000,000	$8,276,228	$8,276,228
5/5/2006	Hoot	$15,000,000	$8,117,637	$8,224,998
2/8/2008	In Bruges	$15,000,000	$7,800,825	$34,533,783
12/28/2012	Promised Land	$15,000,000	$7,597,898	$9,300,336
10/8/2001	Mulholland Drive	$15,000,000	$7,219,578	$11,919,578
8/20/2008	The Rocker	$15,000,000	$6,409,528	$8,767,338
8/21/2009	Post Grad	$15,000,000	$6,380,019	$6,561,243
6/19/2009	Whatever Works	$15,000,000	$5,306,706	$35,106,706
7/19/2000	The In Crowd	$15,000,000	$5,217,498	$5,217,498
12/14/2005	Los tres entierros de Melquiades Estrada	$15,000,000	$5,027,684	$13,454,474
9/24/1999	Jakob the Liar	$15,000,000	$4,956,401	$4,956,401
9/28/2007	Se jie	$15,000,000	$4,604,982	$65,696,051
10/21/2005	Kiss Kiss, Bang Bang	$15,000,000	$4,235,837	$16,829,464
4/30/1999	Idle Hands	$15,000,000	$4,023,741	$4,023,741
10/30/2015	Scout's Guide to the Zombie Apocalypse	$15,000,000	$3,703,046	$14,947,243
1/26/2007	Blood and Chocolate	$15,000,000	$3,526,588	$6,551,310
9/22/2010	You Will Meet a Tall Dark Stranger	$15,000,000	$3,247,816	$34,247,816
9/15/2010	Never Let Me Go	$15,000,000	$2,419,730	$11,158,796
12/25/2003	The Company	$15,000,000	$2,281,585	$3,396,508
7/18/2008	Transsiberian	$15,000,000	$2,203,641	$6,379,575
10/22/1999	Crazy in Alabama	$15,000,000	$1,954,202	$1,954,202
1/17/1986	The Clan of the Cave Bear	$15,000,000	$1,953,732	$1,953,732
3/14/2008	Funny Games	$15,000,000	$1,294,640	$8,200,127
6/2/2006	Banlieue 13	$15,000,000	$1,200,216	$11,599,903
11/12/1999	Felicia's Journey	$15,000,000	$824,295	$1,970,268
1/25/2002	Metropolis	$15,000,000	$673,414	$1,405,032
10/16/2015	Nie yin niang	$15,000,000	$632,542	$6,832,542
12/1/1995	Things to Do in Denver when You're Dead	$15,000,000	$529,766	$529,766
2/6/2004	The Return	$15,000,000	$501,752	$5,953,886
7/25/2003	Buffalo Soldiers	$15,000,000	$353,743	$353,743
4/25/2003	Steal (Canadian Release)	$15,000,000	$220,944	$220,944
8/27/2010	Centurion	$15,000,000	$123,570	$7,885,048
10/23/2009	Ong-Bak 2	$15,000,000	$102,458	$7,583,050
12/31/1996	Silent Trigger	$15,000,000	$76,382	$76,382
8/1/2008	Midnight Meat Train	$15,000,000	$73,548	$1,590,246
9/6/2013	Winnie Mandela	$15,000,000	$61,847	$61,847
11/4/2011	The Son of No One	$15,000,000	$30,680	$1,148,578
10/25/2002	All the Queen's Men	$15,000,000	$22,723	$22,723
10/5/2007	The Good Night	$15,000,000	$22,441	$22,441
12/6/2013	Khumba	$15,000,000	$0	$20,898,221
12/31/2015	Chiamatemi Francesco - Il papa della gente	$15,000,000	$0	$3,439,835
12/31/2008	Bathory	$15,000,000	$0	$3,436,763
12/31/2005	Dungeons & Dragons: Wrath of the Dragon God	$15,000,000	$0	$909,822
10/10/2014	Automata	$15,000,000	$0	$29,050
9/1/2015	Broken Horses	$15,000,000	$0	$3,471
12/31/2015	In Dubious Battle	$15,000,000	$0	$0
6/29/2001	Pandaemonium	$15,000,000	$0	$0
2/5/2010	Shinjuku Incident	$15,000,000	$0	$0
2/12/1993	Groundhog Day	$14,600,000	$68,504,696	$68,504,696
7/1/2015	Magic Mike XXL	$14,500,000	$66,013,057	$117,813,057
11/1/1996	Romeo+Juliet	$14,500,000	$46,338,728	$147,542,381
7/22/2011	Elle s'appelait Sarah	$14,500,000	$7,691,700	$25,480,031
6/5/2015	Freedom	$14,500,000	$0	$565,801
8/7/1992	Unforgiven	$14,400,000	$99,162,710	$157,162,710
1/27/2006	Manderlay	$14,200,000	$74,205	$543,306
3/23/1990	Pretty Woman	$14,000,000	$175,119,672	$429,359,276
9/18/1987	Fatal Attraction	$14,000,000	$148,453,989	$311,908,296
11/12/2008	Slumdog Millionaire	$14,000,000	$141,319,928	$384,519,665
12/17/1974	Towering Inferno	$14,000,000	$116,000,000	$139,700,000
5/25/1988	Crocodile Dundee 2	$14,000,000	$109,306,210	$239,606,210
12/20/1989	Born on the Fourth of July	$14,000,000	$65,441,414	$65,441,414
10/1/1993	Cool Runnings	$14,000,000	$63,924,600	$150,124,600
1/12/2007	Stomp the Yard	$14,000,000	$61,356,221	$75,525,718
1/16/2009	My Bloody Valentine	$14,000,000	$51,545,952	$102,836,002
8/31/2012	The Possession	$14,000,000	$49,130,588	$82,925,064
10/22/1982	First Blood	$14,000,000	$47,212,904	$125,212,904
7/13/1977	The Spy Who Loved Me	$14,000,000	$46,800,000	$185,400,000
9/25/1998	Urban Legend	$14,000,000	$38,048,637	$72,503,794
12/9/1981	Taps	$14,000,000	$35,856,053	$35,856,053
2/24/2012	Tyler Perry's Good Deeds	$14,000,000	$35,025,791	$35,579,177
1/18/1991	White Fang	$14,000,000	$34,729,091	$34,729,091
12/21/1988	Dangerous Liaisons	$14,000,000	$32,663,833	$32,663,833
10/8/1999	Superstar	$14,000,000	$30,628,981	$30,628,981
12/30/2011	The Iron Lady	$14,000,000	$29,959,436	$115,592,104
10/4/2002	Jonah: A VeggieTales Movie	$14,000,000	$25,571,351	$25,608,779
3/8/2002	All About the Benjamins	$14,000,000	$25,482,931	$25,873,145
7/23/1993	Poetic Justice	$14,000,000	$25,107,237	$25,107,237
6/17/1977	Exorcist II: The Heretic	$14,000,000	$25,011,000	$25,011,000
3/12/2010	Our Family Wedding	$14,000,000	$20,249,621	$21,404,886
10/27/1995	Vampire in Brooklyn	$14,000,000	$19,556,475	$19,556,475
5/5/2006	An American Haunting	$14,000,000	$16,298,046	$30,443,277
8/22/2003	My Boss's Daughter	$14,000,000	$15,549,702	$15,549,702
8/7/2009	A Perfect Getaway	$14,000,000	$15,515,460	$22,815,460
10/25/1996	Thinner	$14,000,000	$15,171,475	$15,171,475
8/21/1998	Dead Man on Campus	$14,000,000	$15,062,898	$15,062,898
5/14/1999	Tea with Mussolini	$14,000,000	$14,395,874	$14,395,874
6/22/1977	New York, New York	$14,000,000	$13,800,000	$13,800,000
5/13/1994	Crooklyn	$14,000,000	$13,024,170	$13,024,170
4/26/2002	Jason X	$14,000,000	$12,610,731	$16,440,974
3/16/2007	I Think I Love My Wife	$14,000,000	$12,550,605	$13,196,245
2/20/2015	Hot Tub Time Machine 2	$14,000,000	$12,314,651	$12,452,601
11/17/2006	Bobby	$14,000,000	$11,205,901	$20,560,906
2/2/2001	Head Over Heels	$14,000,000	$10,397,365	$10,397,365
10/26/2012	Fun Size 	$14,000,000	$9,409,538	$11,166,615
4/23/1999	Lost and Found	$14,000,000	$6,552,255	$6,552,255
11/30/2007	Le Scaphandre et le Papillon	$14,000,000	$5,990,075	$22,754,472
10/6/2006	Little Children	$14,000,000	$5,463,019	$14,121,177
4/21/2000	Gossip	$14,000,000	$5,108,820	$12,591,270
3/26/1999	A Walk on the Moon	$14,000,000	$4,741,987	$4,741,987
10/27/2006	Catch a Fire	$14,000,000	$4,299,773	$5,782,198
12/19/2014	Mr. Turner	$14,000,000	$3,958,546	$25,187,026
9/7/2001	Soul Survivors	$14,000,000	$3,100,650	$4,288,246
5/22/2009	Easy Virtue	$14,000,000	$2,656,784	$20,537,741
3/31/1995	Jefferson in Paris	$14,000,000	$2,442,542	$2,442,542
8/6/2010	Flipped	$14,000,000	$1,755,212	$1,755,212
1/1/1978	Caravans	$14,000,000	$1,000,000	$1,000,000
6/25/2010	Les herbes folles	$14,000,000	$403,952	$1,903,952
1/24/2003	Amen	$14,000,000	$274,299	$274,299
9/26/2008	The Lucky Ones	$14,000,000	$266,967	$266,967
9/30/2011	Margaret	$14,000,000	$47,185	$134,972
12/31/2011	Reign of Assassins	$14,000,000	$0	$11,354,230
10/27/2009	Stan Helsing: A Parody	$14,000,000	$0	$1,553,556
12/9/2005	Brokeback Mountain	$13,900,000	$83,043,761	$177,012,173
7/1/1995	Clueless	$13,700,000	$56,598,476	$56,598,476
3/30/1990	Teenage Mutant Ninja Turtles	$13,500,000	$124,635,290	$191,369,375
10/5/1956	The Ten Commandments	$13,500,000	$80,000,000	$80,000,000
11/8/2002	Far From Heaven	$13,500,000	$15,901,849	$29,027,914
10/12/2012	Seven Psychopaths	$13,500,000	$15,024,049	$33,035,736
11/22/2000	Quills	$13,500,000	$7,060,876	$11,732,088
1/29/1982	The Border	$13,500,000	$6,118,683	$6,118,683
2/18/2005	Downfall	$13,500,000	$5,501,940	$93,631,744
3/2/2001	The Caveman's Valentine	$13,500,000	$687,081	$892,506
4/1/2011	The Last Godfather	$13,400,000	$164,247	$164,247
4/4/2014	Under the Skin	$13,300,000	$2,605,039	$7,220,721
12/17/2004	Mar adentro	$13,300,000	$2,086,345	$39,686,345
9/12/2014	No Good Deed	$13,200,000	$52,543,632	$54,323,210
12/23/1987	Good Morning Vietnam	$13,000,000	$121,650,966	$121,650,966
12/3/2010	Black Swan	$13,000,000	$106,954,678	$331,266,710
1/12/2001	Save the Last Dance	$13,000,000	$91,038,276	$122,244,329
2/9/2011	Justin Bieber: Never Say Never	$13,000,000	$73,013,910	$99,034,125
3/18/2016	Miracles from Heaven	$13,000,000	$60,312,747	$71,127,844
2/11/2000	Snow Day	$13,000,000	$60,008,303	$62,452,927
1/23/2004	The Butterfly Effect	$13,000,000	$57,924,679	$95,638,592
12/11/1974	The Godfather: Part II	$13,000,000	$57,300,000	$57,300,000
7/17/1987	RoboCop	$13,000,000	$51,327,050	$51,327,050
8/19/1988	A Nightmare on Elm Street 4: The Dream Master	$13,000,000	$49,369,899	$49,369,899
11/21/2007	This Christmas	$13,000,000	$49,121,934	$49,733,545
2/14/2014	About Last Night	$13,000,000	$48,637,684	$50,445,860
12/15/2000	Dude, Where's My Car?	$13,000,000	$46,729,374	$73,180,297
8/12/1988	Young Guns	$13,000,000	$44,726,644	$44,726,644
10/10/2014	St. Vincent	$13,000,000	$44,137,712	$54,837,234
7/2/2014	Earth to Echo	$13,000,000	$38,934,842	$42,174,545
3/31/1999	Ten Things I Hate About You	$13,000,000	$38,177,966	$60,414,025
5/10/2002	The New Guy	$13,000,000	$28,972,187	$28,972,187
3/12/1999	Baby Geniuses	$13,000,000	$27,151,490	$27,151,490
4/24/1998	The Big Hit	$13,000,000	$27,052,167	$27,052,167
7/10/1996	Harriet the Spy	$13,000,000	$26,539,321	$26,539,321
2/5/1993	Loaded Weapon 1	$13,000,000	$25,726,318	$25,726,318
3/1/2013	21 and Over	$13,000,000	$25,682,380	$42,195,766
11/21/2007	The Mist	$13,000,000	$25,593,755	$57,189,408
11/9/1990	Child's Play 2	$13,000,000	$25,459,435	$32,721,435
4/10/2015	Ex Machina	$13,000,000	$25,440,971	$37,065,887
10/29/1999	Being John Malkovich	$13,000,000	$22,858,926	$32,382,381
9/7/2001	Two Can Play That Game	$13,000,000	$22,235,901	$22,391,450
3/22/2013	Admission	$13,000,000	$18,007,317	$18,733,666
9/21/2012	The Perks of Being a Wallflower	$13,000,000	$17,742,948	$33,069,303
6/29/2001	crazy/beautiful	$13,000,000	$16,929,123	$19,929,123
8/28/1998	54	$13,000,000	$16,574,731	$16,574,731
10/16/2015	Room	$13,000,000	$14,677,674	$35,985,405
12/20/2006	Letters from Iwo Jima	$13,000,000	$13,756,082	$67,867,998
2/23/2007	The Astronaut Farmer	$13,000,000	$11,003,643	$11,141,213
6/12/1998	Dirty Work	$13,000,000	$9,975,684	$9,975,684
5/8/1998	Woo	$13,000,000	$8,026,971	$8,026,971
4/13/1994	Serial Mom	$13,000,000	$7,881,335	$7,881,335
8/4/1999	Dick	$13,000,000	$6,241,697	$6,241,697
11/10/1999	Light It Up	$13,000,000	$5,871,603	$5,871,603
8/24/2001	Bubble Boy	$13,000,000	$5,002,310	$5,002,310
2/1/2002	Birthday Girl	$13,000,000	$4,919,896	$8,130,727
5/4/2007	Paris, je t'aime	$13,000,000	$4,857,374	$4,857,374
8/24/2007	Resurrecting the Champ	$13,000,000	$3,172,382	$3,260,555
3/26/2010	Chloe	$13,000,000	$3,075,255	$11,831,131
3/2/2001	The Widow of St. Pierre	$13,000,000	$3,058,380	$3,058,380
4/5/1996	Faithful	$13,000,000	$2,101,580	$2,101,580
12/3/2010	I Love You, Phillip Morris	$13,000,000	$2,037,459	$23,014,027
7/24/2015	The Vatican Tapes	$13,000,000	$1,784,763	$12,986,189
3/17/2006	Find Me Guilty	$13,000,000	$1,173,673	$2,898,225
5/14/1993	Excessive Force	$13,000,000	$1,152,117	$1,152,117
10/13/2006	Infamous	$13,000,000	$1,151,330	$2,613,717
7/29/2011	Attack the Block	$13,000,000	$1,024,175	$6,459,183
8/14/2015	Brothers	$13,000,000	$656,688	$17,856,688
12/29/2000	The Claim	$13,000,000	$622,023	$1,375,635
12/23/2011	In The Land of Blood and Honey	$13,000,000	$303,877	$509,193
6/18/2010	The Killer Inside Me	$13,000,000	$217,277	$3,617,277
3/30/2012	Womb	$13,000,000	$0	$0
3/15/2013	The Call	$12,800,000	$51,872,378	$69,821,476
12/31/2016	Operation Chromite	$12,700,000	$0	$0
7/12/2002	Crocodile Hunter: Collision Course	$12,500,000	$28,436,931	$33,436,931
9/3/2010	Machete	$12,500,000	$26,593,646	$46,370,970
12/19/2002	Antwone Fisher	$12,500,000	$21,078,145	$23,367,586
2/12/1982	La Guerre du feu	$12,500,000	$20,959,585	$20,959,585
11/22/2002	The Emperor's Club	$12,500,000	$14,060,950	$16,193,713
9/10/1993	True Romance	$12,500,000	$12,281,000	$12,309,980
9/11/2009	Sorority Row	$12,500,000	$11,965,282	$26,735,797
9/30/1992	Glengarry Glen Ross	$12,500,000	$10,725,228	$10,725,228
11/7/2008	The Boy in the Striped Pajamas	$12,500,000	$9,046,156	$44,083,403
4/2/1982	Cat People	$12,500,000	$7,000,000	$21,000,000
5/25/1979	The Prisoner of Zenda	$12,500,000	$7,000,000	$7,000,000
10/15/2010	Conviction	$12,500,000	$6,783,129	$10,118,985
10/12/2007	Lars and the Real Girl	$12,500,000	$5,956,480	$11,277,119
5/21/2010	Solitary Man	$12,500,000	$4,360,548	$4,360,548
9/22/2000	Dancer in the Dark	$12,500,000	$4,157,491	$45,557,491
12/17/2010	Casino Jack	$12,500,000	$2,039,869	$2,272,186
12/31/1997	Oscar and Lucinda	$12,500,000	$1,508,689	$1,508,689
9/3/2004	Tae Guik Gi: The Brotherhood of War	$12,500,000	$1,110,186	$69,826,708
11/1/1996	The Funeral	$12,500,000	$1,106,233	$1,306,233
4/16/2010	The Perfect Game	$12,500,000	$1,089,445	$3,931,367
3/1/2013	Ernest et Celestine	$12,500,000	$292,562	$9,376,444
11/18/1988	The Land Before Time	$12,300,000	$48,092,846	$81,972,846
6/20/1975	Jaws	$12,000,000	$260,000,000	$470,700,000
12/26/1973	The Exorcist	$12,000,000	$204,868,002	$402,735,134
6/6/2014	The Fault in Our Stars	$12,000,000	$124,872,350	$307,166,834
7/9/1999	American Pie	$12,000,000	$101,800,948	$234,723,148
4/20/2012	Think Like a Man	$12,000,000	$91,547,205	$113,373,764
4/16/2014	Heaven is for Real	$12,000,000	$91,386,097	$100,919,111
6/4/1982	Star Trek II: The Wrath of Khan	$12,000,000	$78,633,541	$95,520,578
12/12/1986	The Golden Child	$12,000,000	$77,559,863	$77,559,863
9/13/2002	Barbershop	$12,000,000	$75,781,642	$77,063,461
6/3/1983	WarGames	$12,000,000	$74,433,837	$74,433,837
2/4/1994	Ace Ventura: Pet Detective	$12,000,000	$71,602,138	$106,602,138
2/24/2012	Act of Valor	$12,000,000	$70,012,847	$82,497,035
2/8/1985	Witness	$12,000,000	$65,532,576	$65,532,576
8/11/2006	Step Up	$12,000,000	$65,328,121	$110,989,157
2/3/2012	Chronicle	$12,000,000	$64,575,175	$123,681,790
12/20/1996	Beavis and Butt-head Do America	$12,000,000	$63,071,133	$63,071,133
1/1/1970	Patton	$12,000,000	$62,500,000	$62,500,000
3/2/2012	Project X	$12,000,000	$54,731,865	$103,028,188
12/25/1997	Jackie Brown	$12,000,000	$39,647,595	$74,701,925
11/18/1983	Yentl	$12,000,000	$39,012,241	$39,012,241
4/25/2008	Harold & Kumar Escape from Guantanamo Bay	$12,000,000	$38,108,728	$43,353,117
11/22/2013	Philomena	$12,000,000	$37,709,979	$98,963,392
11/6/1981	Time Bandits	$12,000,000	$37,400,000	$37,400,000
2/15/2002	Crossroads	$12,000,000	$37,188,667	$57,000,000
7/24/2015	Paper Towns	$12,000,000	$32,000,304	$85,512,300
10/10/2008	Quarantine	$12,000,000	$31,691,811	$41,924,774
8/21/2002	One Hour Photo	$12,000,000	$31,597,131	$52,223,306
2/1/2008	The Eye	$12,000,000	$31,418,697	$57,577,765
4/7/2004	Johnson Family Vacation	$12,000,000	$31,203,964	$31,286,759
12/21/2001	How High	$12,000,000	$31,155,435	$31,222,395
10/7/1960	Spartacus	$12,000,000	$30,000,000	$60,000,000
9/1/2006	Crank	$12,000,000	$27,838,408	$43,924,923
12/11/1992	The Muppet Christmas Carol	$12,000,000	$27,281,507	$27,281,507
10/25/2002	Frida	$12,000,000	$25,885,000	$56,131,239
7/5/2012	Katy Perry: Part of Me	$12,000,000	$25,326,071	$32,700,439
12/12/2014	Top Five	$12,000,000	$25,317,379	$25,514,848
9/11/1998	Rounders	$12,000,000	$22,905,674	$22,905,674
4/28/1967	Casino Royale	$12,000,000	$22,744,718	$41,744,718
6/15/1979	Prophecy	$12,000,000	$22,673,340	$22,673,340
1/30/2015	Project Almanac	$12,000,000	$22,348,241	$32,248,241
5/14/2010	Just Wright	$12,000,000	$21,524,012	$21,851,314
9/10/1999	A Stir of Echoes	$12,000,000	$21,133,087	$21,133,087
1/13/1995	Tales from the Crypt: Demon Knight	$12,000,000	$20,943,520	$20,943,520
1/1/1978	The Boys from Brazil	$12,000,000	$19,000,000	$19,000,000
3/11/2005	The Upside of Anger	$12,000,000	$18,761,993	$28,915,761
3/3/2006	Aquamarine	$12,000,000	$18,595,716	$22,977,327
11/15/2013	Nebraska	$12,000,000	$17,654,912	$24,761,360
1/9/2004	My Baby's Daddy	$12,000,000	$17,321,573	$17,322,212
10/5/2001	Max Keeble's Big Move	$12,000,000	$17,292,381	$17,292,381
12/9/2011	Young Adult	$12,000,000	$16,311,571	$22,750,356
11/1/2013	About Time	$12,000,000	$15,323,921	$89,177,486
8/6/1997	Def Jam's How To Be a Player	$12,000,000	$14,008,431	$14,008,431
10/30/1998	Living Out Loud	$12,000,000	$12,902,790	$12,902,790
10/3/2008	Rachel Getting Married	$12,000,000	$12,796,861	$17,475,475
3/20/1981	The Postman Always Rings Twice	$12,000,000	$12,200,000	$44,200,000
12/12/2003	Girl with a Pearl Earring	$12,000,000	$11,634,362	$43,281,552
2/10/1982	Das Boot	$12,000,000	$11,433,134	$84,915,795
12/3/2004	House of Flying Daggers	$12,000,000	$11,050,094	$92,863,945
3/22/2002	Sorority Boys	$12,000,000	$10,198,766	$12,516,222
12/5/2008	Cadillac Records	$12,000,000	$8,138,000	$8,138,000
9/14/2012	Arbitrage	$12,000,000	$7,919,574	$35,830,713
10/24/1960	The Alamo	$12,000,000	$7,900,000	$7,900,000
5/12/2000	Screwed	$12,000,000	$6,982,680	$6,982,680
10/20/2006	Running With Scissors	$12,000,000	$6,860,000	$8,706,701
9/3/1993	Fortress	$12,000,000	$6,730,578	$46,730,578
6/1/2012	For Greater Glory	$12,000,000	$5,669,081	$10,026,255
11/17/2006	For Your Consideration	$12,000,000	$5,549,923	$5,549,923
11/20/1998	Celebrity	$12,000,000	$5,032,496	$6,153,836
6/20/2003	From Justin to Kelly	$12,000,000	$4,922,166	$4,922,166
6/6/1986	Invaders from Mars	$12,000,000	$4,884,663	$4,984,663
3/22/1996	Girl 6	$12,000,000	$4,855,000	$4,855,000
10/22/2003	In the Cut	$12,000,000	$4,717,455	$23,693,646
2/22/2008	Charlie Bartlett	$12,000,000	$3,950,294	$5,295,909
2/13/2009	Two Lovers	$12,000,000	$3,149,034	$16,349,034
11/15/2013	La grande bellezza	$12,000,000	$2,883,879	$29,549,145
2/15/2002	Last Orders	$12,000,000	$2,326,407	$2,326,407
3/9/2007	Gwoemul	$12,000,000	$2,201,923	$92,618,117
11/13/1981	The Pursuit of D.B. Cooper	$12,000,000	$2,104,164	$2,104,164
3/19/1999	Ravenous	$12,000,000	$2,062,406	$2,062,406
6/14/2002	The Dangerous Lives of Altar Boys	$12,000,000	$1,779,284	$1,779,284
3/1/2013	Stoker	$12,000,000	$1,703,125	$12,079,308
3/7/2008	Married Life	$12,000,000	$1,506,998	$1,506,998
8/5/2005	2046	$12,000,000	$1,442,337	$19,287,484
9/30/2005	Duma	$12,000,000	$860,002	$984,725
4/20/2012	Darling Companion	$12,000,000	$793,352	$1,200,346
6/4/2010	Ondine	$12,000,000	$550,472	$557,545
7/20/2001	Brother	$12,000,000	$450,594	$450,594
10/4/2002	Welcome to Collinwood	$12,000,000	$378,650	$378,650
4/18/2008	Life Before Her Eyes	$12,000,000	$303,439	$7,203,439
10/31/1997	Critical Care	$12,000,000	$218,158	$218,158
9/28/2007	Trade	$12,000,000	$214,202	$1,513,388
1/6/2006	Fateless	$12,000,000	$196,857	$196,857
9/3/2010	San qiang pai an jing qi	$12,000,000	$190,946	$310,946
9/17/1999	Breakfast of Champions	$12,000,000	$178,287	$178,287
3/9/2001	Company Man	$12,000,000	$146,028	$622,273
11/7/2009	Nanjing! Nanjing!	$12,000,000	$122,558	$20,122,558
10/9/2015	Trash	$12,000,000	$17,484	$6,553,186
8/19/2011	5 Days of War	$12,000,000	$17,479	$87,793
11/11/2015	10 Days in a Madhouse	$12,000,000	$14,616	$14,616
12/31/2011	Tu Xia Chuan Qi	$12,000,000	$0	$1,828,400
6/5/2009	Home	$12,000,000	$0	$1,620,056
9/15/2009	Triangle	$12,000,000	$0	$1,595,168
12/31/2015	San cheng ji	$12,000,000	$0	$0
10/30/2015	Dancin' It's On	$12,000,000	$0	$0
10/3/2014	Drive Hard	$12,000,000	$0	$0
10/19/2013	Supesu Batorushippu Yamato	$12,000,000	$0	$0
12/10/1999	Diamonds	$11,900,000	$81,897	$81,897
3/20/1998	Madadayo	$11,900,000	$48,856	$48,856
4/21/1989	Pet Sematary	$11,500,000	$52,795,778	$52,795,778
11/27/2009	The Cry of the Owl	$11,500,000	$0	$0
10/9/2009	St. Trinian's	$11,400,000	$15,000	$29,830,239
5/25/1977	Star Wars Ep. IV: A New Hope	$11,000,000	$460,935,665	$786,535,665
6/8/1984	Gremlins	$11,000,000	$148,117,285	$148,117,285
12/22/1965	Doctor Zhivago	$11,000,000	$111,721,000	$111,858,363
12/10/2010	The Fighter	$11,000,000	$93,617,009	$129,262,388
10/24/2008	High School Musical 3: Senior Year	$11,000,000	$90,559,416	$274,392,880
9/22/2006	Jackass: Number Two	$11,000,000	$72,778,712	$85,278,712
3/13/1992	My Cousin Vinny	$11,000,000	$52,929,168	$52,929,168
8/22/2014	If I Stay	$11,000,000	$50,474,843	$78,356,170
4/7/1989	Major League	$11,000,000	$49,793,054	$49,793,054
4/4/2003	Phone Booth	$11,000,000	$46,566,212	$97,837,138
1/25/2002	A Walk to Remember	$11,000,000	$41,227,069	$46,060,915
12/29/1995	Dead Man Walking	$11,000,000	$39,379,757	$83,080,768
11/4/2015	Brooklyn	$11,000,000	$38,310,280	$60,464,798
3/5/1999	Cruel Intentions	$11,000,000	$38,201,895	$75,775,536
10/17/2008	The Secret Life of Bees	$11,000,000	$37,770,162	$39,984,023
4/1/2015	Woman in Gold	$11,000,000	$33,307,793	$56,758,138
6/12/1981	History of the World: Part I	$11,000,000	$31,672,000	$31,672,000
10/23/2009	Saw VI	$11,000,000	$27,693,292	$69,752,402
10/12/2001	Corky Romano	$11,000,000	$23,978,402	$25,116,103
8/7/1992	Raising Cain	$11,000,000	$21,171,695	$21,171,695
4/13/1978	F.I.S.T	$11,000,000	$20,388,920	$20,388,920
1/1/1975	Barry Lyndon	$11,000,000	$20,000,000	$20,000,000
1/11/2013	Quartet	$11,000,000	$18,388,357	$56,178,935
11/21/2001	Out Cold	$11,000,000	$13,906,394	$14,786,394
10/13/2000	The Ladies Man	$11,000,000	$13,592,872	$13,719,474
3/30/2001	Tomcats	$11,000,000	$13,558,739	$13,558,739
12/6/2013	Inside Llewyn Davis	$11,000,000	$13,248,209	$32,943,247
4/12/2002	Frailty	$11,000,000	$13,110,448	$19,947,280
2/19/1993	Army of Darkness	$11,000,000	$11,502,976	$21,502,976
11/12/2004	Kinsey	$11,000,000	$10,214,647	$13,000,959
12/25/1993	What's Eating Gilbert Grape	$11,000,000	$9,170,214	$9,170,214
2/1/2002	Slackers	$11,000,000	$4,814,244	$4,814,244
9/26/2003	The Gospel of John	$11,000,000	$4,068,087	$4,234,355
10/10/2004	Vera Drake	$11,000,000	$3,753,806	$13,353,855
1/31/2003	The Guru	$11,000,000	$3,051,221	$24,150,550
12/14/1995	Othello	$11,000,000	$2,844,379	$2,844,379
5/12/1995	The Perez Family	$11,000,000	$2,669,359	$2,669,359
1/1/1970	The Molly Maguires	$11,000,000	$2,200,000	$2,200,000
1/1/1991	Return to the Blue Lagoon	$11,000,000	$2,000,000	$2,000,000
9/7/2007	Romance and Cigarettes	$11,000,000	$551,002	$3,231,251
11/10/2006	Copying Beethoven	$11,000,000	$355,968	$355,968
8/26/2011	Brighton Rock	$11,000,000	$224,631	$224,631
5/4/2012	LOL	$11,000,000	$0	$10,431,506
2/5/2016	Misconduct	$11,000,000	$0	$1,359,759
10/24/2008	Saw V	$10,800,000	$56,746,769	$118,209,778
5/25/2012	Les Intouchables	$10,800,000	$13,182,281	$484,873,045
4/27/2007	Jindabyne	$10,800,000	$399,879	$2,862,544
8/11/2006	Kabhi Alvida Naa Kehna	$10,750,000	$3,275,443	$32,575,443
6/4/1982	Poltergeist	$10,700,000	$74,706,019	$121,706,019
6/18/1999	An Ideal Husband	$10,700,000	$18,542,974	$31,341,183
12/25/2004	Darkness	$10,600,000	$22,163,442	$34,409,206
12/6/2013	The Last Days on Mars	$10,600,000	$24,084	$261,364
6/11/1982	ET: The Extra-Terrestrial	$10,500,000	$434,949,459	$792,804,231
4/2/1968	2001: A Space Odyssey	$10,500,000	$56,700,000	$68,700,000
4/20/2007	In the Land of Women	$10,500,000	$11,052,958	$14,140,402
