"","CVX.Open","CVX.High","CVX.Low","CVX.Close","CVX.Volume","CVX.Adjusted"
"2279",97.32,98.080002,96.089996,96.620003,15029800,73.104781
"2280",96.029999,99.139999,96.029999,99.059998,12180900,74.950934
"2281",98.580002,99.529999,98.019997,98.639999,10485900,74.633154
"2282",98.809998,100.169998,97.349998,99.360001,14182900,75.177923
"2283",99.129997,100.220001,97.410004,97.410004,14626300,73.702513
"2284",97.330002,99.32,97.330002,97.800003,17074300,73.997595
"2285",98.300003,99.519997,97.510002,99.129997,12341600,75.003897
"2286",98.260002,99.610001,97.730003,99.080002,13429300,74.966069
"2287",99.099998,100,97.169998,97.419998,17580000,73.710075
"2288",97.790001,99.43,97,98.629997,9401200,74.625586
"2289",98.110001,99.349998,95.800003,96.82,15276600,73.256103
"2290",96.059998,97.040001,94.550003,95.790001,19460800,72.476784
"2291",96.290001,96.790001,93.730003,93.910004,14296700,71.054337
"2292",93.739998,96.25,92.529999,96.25,18101500,72.824829
"2293",94.959999,95.589996,91.160004,92.25,17382000,69.798343
"2294",92.610001,93.309998,91.5,92.800003,11684600,70.214487
"2295",92.239998,92.839996,89.139999,89.419998,15262400,67.657102
"2296",89.339996,89.599998,86.07,86.389999,20202600,65.364539
"2297",86.139999,86.75,83.970001,85.669998,20537500,64.819771
"2298",85.93,87.080002,85.199997,86.050003,16142900,65.107291
"2299",86.57,86.949997,85.480003,86.910004,16626000,65.757986
"2300",86.519997,87.510002,85.129997,85.629997,15075700,64.789505
"2301",85.75,85.809998,82.330002,82.650002,19102700,62.534776
"2302",82.660004,83.480003,81.529999,82,18960900,62.042971
"2303",82.050003,83.970001,81.900002,82.559998,14425200,62.466677
"2304",82.860001,83.470001,82.129997,82.489998,10965700,62.413714
"2305",82.620003,83.690002,81.459999,82.839996,14088100,62.678531
"2306",83.110001,87.419998,82.419998,87.260002,17320700,66.022802
"2307",86.160004,86.989998,84.209999,84.559998,15131400,63.979921
"2308",83.980003,85.459999,83.459999,84.309998,13089300,63.790765
"2309",84.059998,84.760002,82.080002,82.800003,16513000,62.648271
"2310",82.550003,83.300003,80.849998,82.489998,21963900,62.413714
"2311",82.379997,84.82,82.010002,84.559998,19538800,63.979921
"2312",84.82,85.309998,83.32,83.43,12616200,63.12494
"2313",82.870003,84.440002,81.870003,84.400002,14089800,63.858864
"2314",84.599998,85.120003,83.050003,84.080002,11412900,63.616745
"2315",84.839996,84.839996,83.120003,83.559998,12681100,63.223299
"2316",83.419998,86.330002,83.209999,86.239998,15342400,65.251045
"2317",85.860001,87.480003,85.120003,86.580002,14385200,65.508299
"2318",85.440002,85.720001,83.650002,84.25,15663700,64.227563
"2319",84.690002,85.330002,82.809998,83.190002,10383200,63.419479
"2320",82.75,85.330002,82.75,84.709999,10872800,64.578241
"2321",85.32,87,84.5,86.459999,11681800,65.912344
"2322",87.25,89.099998,87.139999,88.519997,11225000,67.482773
"2323",87.68,88.779999,87.25,88.099998,8574200,67.162589
"2324",88.580002,88.580002,85.040001,85.510002,11343900,65.188119
"2325",85.800003,86.160004,84.849998,85.790001,9351000,65.401575
"2326",86.730003,87,85.809998,86.620003,8227700,66.034322
"2327",87.32,87.489998,85.360001,87.18,8859100,66.461234
"2328",87.620003,87.730003,86.120003,86.32,8090400,65.805616
"2329",84.489998,84.610001,83.209999,83.290001,13432900,63.495712
"2330",83.099998,84.440002,82.940002,84.18,10758500,64.174199
"2331",84.139999,84.379997,80.82,81.220001,16527700,61.917658
"2332",81,81.730003,79.110001,80.220001,15548100,61.155313
"2333",81.339996,82.349998,79.669998,81.050003,15451800,61.788061
"2334",80.199997,81.339996,78.75,78.790001,21150200,60.06516
"2335",79.650002,81.720001,79.330002,81.160004,17746500,61.871919
"2336",80.480003,83,79.629997,82.800003,16350800,63.122165
"2337",82.900002,84.480003,82.470001,84.239998,13390100,64.219937
"2338",81.160004,83.800003,80.089996,80.089996,17357200,61.056205
"2339",78.839996,82.370003,77.5,81.860001,20753300,62.405559
"2340",81,83.900002,79.5,80.050003,23254500,61.025716
"2341",81.360001,83.5,78.879997,82.879997,23377400,63.183148
"2342",85.559998,88.110001,83.709999,87.800003,23962500,66.933889
"2343",88.220001,89.75,86.75,87.330002,14625700,66.575586
"2344",87.160004,88.389999,84.889999,85.459999,14616700,65.149999
"2345",85.739998,86.589996,84.849998,85.230003,11233800,64.974663
"2346",85.099998,88.169998,85.099998,87.470001,13789200,66.682314
"2347",86,87.120003,84.910004,86.949997,11869600,66.285892
"2348",85.019997,85.510002,77.5,77.5,23971900,59.081734
"2349",78.849998,82.690002,78.599998,82.480003,20128900,62.878215
"2350",81.510002,83.089996,78.470001,82.199997,14632000,62.664753
"2351",81.5,81.989998,78.870003,79.559998,18821200,60.652163
"2352",79.959999,83.699997,79.07,79.379997,18840900,60.514941
"2353",77.639999,77.849998,72.660004,76.839996,26033800,58.578584
"2354",78.019997,78.550003,72.550003,73.349998,24464700,55.918001
"2355",72.129997,77.160004,70.400002,73.099998,28049100,55.727415
"2356",73.75,73.879997,64,64,26965700,48.790077
"2357",60.5,64.760002,55.5,57.830002,48207200,44.08641
"2358",60.169998,70.489998,59.43,69.889999,31001300,53.280289
"2359",72.68,74,65.150002,68.540001,27089600,52.251124
"2360",66.480003,66.480003,58.419998,59.98,25129900,45.72545
"2361",60.66,64.389999,55.619999,63.099998,31798100,48.103966
"2362",61.549999,67.410004,59.490002,62.349998,21723500,47.532207
"2363",64.099998,70,64,69.610001,18288900,53.066833
"2364",67.639999,69.379997,65,66.800003,17534200,50.924645
"2365",63.889999,64.839996,60.119999,61.740002,22243900,47.067179
"2366",62.880001,67.099998,60.41,66.769997,26944100,50.90177
"2367",61.009998,65.459999,60.57,63.91,19774700,48.721466
"2368",62.580002,66.480003,60.880001,61.709999,18276000,47.044307
"2369",63.720001,70.870003,61.139999,70.019997,25094800,53.379391
"2370",70.220001,74.32,69.410004,71,25863100,54.126492
"2371",72.110001,74.889999,70.82,74.18,21848900,56.550749
"2372",73.860001,75.980003,72.199997,74.599998,20506400,56.870933
"2373",73.440002,74.889999,72.669998,73.690002,10465700,56.177202
"2374",75.419998,78.919998,74.800003,78.190002,20119000,59.607754
"2375",76.730003,78.349998,74,74.879997,16408800,57.084388
"2376",73.879997,74.860001,69.029999,70.110001,21394000,53.448005
"2377",70.809998,73.989998,70.599998,73.459999,15931900,56.00186
"2378",75.220001,76.080002,72.809998,74.339996,13283400,56.672721
"2379",72.629997,75,71.559998,73.540001,15789400,56.062849
"2380",71.980003,72.870003,67.129997,67.279999,22447700,51.290568
"2381",67.660004,76.110001,65.879997,75.709999,28513000,57.717136
"2382",73.940002,77.349998,69.989998,72.68,26612200,55.887043
"2383",72.099998,73.57,70.599998,70.779999,20960500,54.426043
"2384",70.980003,74.050003,70,73.400002,23618700,56.440685
"2385",73.139999,75,70.349998,70.610001,21997100,54.295323
"2386",69.129997,71.25,64.269997,64.400002,34193700,49.520165
"2387",65.459999,71.040001,64.269997,70.489998,34759400,54.203048
"2388",71.660004,77.75,70.160004,74.300003,27518000,57.132738
"2389",75.190002,77.580002,74.290001,76.529999,22015200,58.847486
"2390",75.860001,80,75.269997,79.93,19665100,61.461906
"2391",78.25,79.25,76.93,79.010002,8647200,60.754476
"2392",76.5,76.650002,72.010002,72.019997,22692700,55.379535
"2393",73.739998,76.949997,73.040001,75.540001,21058800,58.08623
"2394",73.699997,75.230003,73,74.739998,22581800,57.471071
"2395",73.440002,74.949997,70.510002,71.760002,21416300,55.179613
"2396",70.849998,75.269997,68.220001,74.419998,22882300,57.225008
"2397",76.029999,79.279999,75.879997,78.089996,21955800,60.047041
"2398",77.279999,78.589996,75.220001,75.559998,19682700,58.101607
"2399",76.800003,79.400002,76.43,78.440002,17651800,60.316177
"2400",79.010002,81.919998,78.699997,79.459999,20550500,61.1005
"2401",77.120003,80.589996,76.720001,79,17806400,60.746785
"2402",80.190002,80.610001,77.07,78.209999,16509100,60.139317
"2403",78.949997,80.059998,77.959999,79.010002,23253700,60.754476
"2404",78.449997,79,76.5,76.82,20739500,59.070481
"2405",76.5,76.739998,72.230003,73.029999,21474100,56.156173
"2406",73.57,74.650002,70.839996,70.849998,31349800,54.479869
"2407",71.599998,72,68.559998,69.389999,16863100,53.357207
"2408",70.099998,70.790001,68.849998,69.199997,14150500,53.211106
"2409",68.790001,69.989998,68.379997,69.620003,3717800,53.534068
"2410",69.919998,70.589996,69.459999,70.349998,6761900,54.095395
"2411",71.25,71.730003,70.410004,71.550003,8994900,55.018135
"2412",71.5,73.489998,71.25,73.379997,10002700,56.425303
"2413",72.900002,74.629997,72.900002,73.970001,9964300,56.878984
"2414",74.230003,77.300003,73.580002,76.519997,13695900,58.839795
"2415",76.160004,78.370003,75.739998,76.660004,16954500,58.947453
"2416",77.559998,78.449997,76.330002,77.349998,15894500,59.478022
"2417",76.410004,77.07,73.330002,73.959999,12804300,56.871293
"2418",73.610001,74.839996,73.220001,74.239998,11397200,57.086597
"2419",73.879997,74,72.199997,72.82,14182600,55.994695
"2420",72.230003,72.610001,70.440002,70.82,14195500,54.456801
"2421",70.580002,72.699997,70.580002,71.82,14378800,55.225748
"2422",70.809998,71.18,68.830002,69.690002,15142400,53.587894
"2423",69.699997,71.25,68.25,70.769997,19293100,54.418352
"2424",72.080002,72.940002,70.379997,71.739998,15594800,55.164231
"2425",70.93,72.199997,68,68.309998,16084200,52.526744
"2426",68.43,71.489998,68.410004,71.230003,15889900,54.772072
"2427",69.919998,70.970001,68.279999,69.949997,14320100,53.787816
"2428",68.400002,71.110001,68.18,70.82,13422100,54.456801
"2429",71.43,72.389999,70.129997,71.290001,14023100,54.818207
"2430",71.279999,72.629997,70.82,72.089996,13632700,55.433361
"2431",72.989998,74.019997,71.959999,73.790001,14649100,56.740574
"2432",72.510002,72.690002,70.610001,70.620003,15780500,54.303014
"2433",72.300003,72.699997,70.18,70.519997,17880000,54.226115
"2434",69.519997,70.849998,69.120003,70.290001,12445000,54.049261
"2435",70.57,71.790001,69.940002,71.639999,12509600,55.087337
"2436",72.290001,72.93,71.010002,71.599998,12058000,55.056579
"2437",71.480003,73.419998,70.970001,73.25,14933800,56.325342
"2438",72.580002,75,72.290001,74.900002,13345400,57.594105
"2439",74.410004,75.559998,73.589996,74.419998,14894400,57.225008
"2440",74.360001,75.239998,70.559998,71.120003,20150600,54.687488
"2441",71.470001,72.099998,70.279999,71.260002,15533700,54.79514
"2442",69.949997,70.059998,67.940002,69.860001,17237200,54.213119
"2443",69.709999,70.739998,63,69.730003,10852400,54.112238
"2444",67.230003,67.93,66.110001,66.18,18834600,51.357346
"2445",66.489998,67.199997,65.599998,66.120003,12564000,51.310787
"2446",65.989998,67.709999,65.989998,66.68,10164600,51.745359
"2447",65.480003,66.209999,63.73,65.07,19885500,50.495958
"2448",65.989998,66.860001,62.57,62.939999,18809700,48.843024
"2449",63.27,65.830002,62.580002,65.279999,19231300,50.658923
"2450",65.300003,65.620003,63.259998,63.5,26680400,49.277599
"2451",64.360001,65.290001,62.93,63.169998,15711000,49.021509
"2452",61.91,62.759998,60.57,60.709999,20502100,47.112488
"2453",59.369999,60.189999,57.599998,57.619999,19315900,44.71457
"2454",58.48,59.169998,57.369999,57.73,19266800,44.799933
"2455",59.060001,60.439999,58.849998,59.279999,19092400,46.002771
"2456",58.060001,58.259998,56.119999,56.459999,22266000,43.814381
"2457",57.529999,59.360001,56.470001,58.27,22099300,45.218987
"2458",57.630001,59.59,57.509998,58.279999,17666400,45.226746
"2459",59.889999,61.779999,59.279999,61.779999,21943900,47.942834
"2460",61.099998,62.799999,60.34,61.220001,15360800,47.508262
"2461",61.709999,63.509998,61.139999,63.400002,15602800,49.199997
"2462",63.880001,63.98,62.099998,62.91,14355400,48.819744
"2463",61.66,64.199997,61.66,62.939999,13272000,48.843024
"2464",63.110001,65.339996,62.43,65.309998,14726900,50.682202
"2465",64.699997,66.980003,63.959999,66.589996,17843100,51.675514
"2466",68.25,69.199997,66.830002,67.129997,17221600,52.094568
"2467",67.540001,67.980003,64.269997,64.709999,23811700,50.216588
"2468",65.910004,69.18,65.75,69.150002,20321200,53.662142
"2469",68.239998,69.989998,68.209999,68.970001,15391900,53.522457
"2470",69.349998,70.18,67.839996,69.699997,16723400,54.088952
"2471",70.589996,70.919998,69.160004,70.169998,15904600,54.453685
"2472",69.080002,69.589996,68.5,68.900002,12842400,53.468136
"2473",67.540001,67.889999,65.959999,66.800003,14304800,51.838484
"2474",67.440002,68.529999,66.779999,67.239998,18691400,52.179931
"2475",66,68.699997,65.830002,68.300003,14299000,53.002522
"2476",70,71.290001,69.510002,70.309998,18069100,54.562328
"2477",69.900002,70.919998,69.419998,70.480003,11574700,54.694257
"2478",69.739998,70.050003,68.669998,69.889999,10430600,54.236399
"2479",69.059998,69.169998,67.919998,68.400002,11086000,53.080123
"2480",67.730003,69.089996,67.410004,68.480003,11238900,53.142207
"2481",69.559998,69.860001,68.519997,69.230003,11057900,53.724226
"2482",67.449997,68.160004,66.519997,67.980003,12614700,52.754194
"2483",66.879997,67.370003,66.040001,66.580002,12971500,51.667758
"2484",66.43,66.949997,65.589996,66.699997,11219200,51.760877
"2485",67.150002,67.160004,65.110001,65.93,11959400,51.16334
"2486",66.419998,66.739998,65.730003,66.010002,12660500,51.225424
"2487",65.300003,65.400002,63.740002,63.869999,11753300,49.564727
"2488",63.549999,64.959999,63.060001,64.879997,12569800,50.348511
"2489",64.330002,64.870003,63.549999,63.75,11932800,49.471605
"2490",64.440002,65.730003,64,65.529999,12370800,50.852929
"2491",66.239998,67.339996,66.010002,66.599998,12615100,51.683276
"2492",65.32,66.040001,64.830002,65.410004,12303400,50.75981
"2493",64.800003,66.940002,64.620003,65.989998,9261500,51.2099
"2494",66.599998,67.709999,66.089996,67.559998,11666100,52.428259
"2495",68,68,65.300003,66.099998,14107700,51.295263
"2496",66.059998,67.07,65.370003,66.870003,12003200,51.892806
"2497",67.339996,68.209999,66.279999,66.68,15224400,51.745359
"2498",66.760002,66.959999,65.389999,65.75,12678800,51.023655
"2499",66.489998,68.349998,66.400002,68.110001,14107200,52.855075
"2500",68.620003,69,67.480003,67.980003,12338700,52.754194
"2501",68.589996,70.940002,68.589996,70.379997,13931400,54.61665
"2502",69.290001,69.300003,67.730003,68,13520700,52.769712
"2503",68.82,69.559998,68.019997,69.190002,11313500,53.693184
"2504",68.190002,69,67.580002,68.099998,12437000,52.847313
"2505",67.660004,68.43,67.300003,67.849998,10051900,52.653307
"2506",66.919998,67,65.5,65.879997,12322900,51.619044
"2507",66.639999,66.68,65.68,66.029999,13480100,51.736575
"2508",65.980003,66.25,65.660004,65.860001,14223600,51.603376
"2509",66.400002,66.879997,65.050003,65.209999,17617900,51.09408
"2510",64.529999,64.900002,63.849998,64.470001,12463000,50.514268
"2511",64.75,65.769997,64.360001,64.440002,8779000,50.490763
"2512",63.810001,65.660004,63.57,65.660004,12018200,51.446672
"2513",65.690002,66.239998,64.389999,64.57,12209300,50.59262
"2514",65.050003,66.349998,64.260002,65.809998,12182800,51.564197
"2515",66.550003,66.940002,65.900002,66.669998,12171400,52.238035
"2516",67.800003,69.669998,67.440002,69.209999,14222500,54.228205
"2517",69.099998,69.739998,68.82,69.349998,10311000,54.337899
"2518",68.730003,68.989998,67.25,68.260002,14907700,53.483853
"2519",68.970001,69.849998,68.480003,69.790001,11298900,54.682655
"2520",69.940002,70.589996,68.879997,69.370003,11204400,54.353573
"2521",69,69.980003,68.629997,69.580002,9557700,54.518114
"2522",70.059998,70.620003,69.489998,70.190002,10021900,54.996069
"2523",71,71.5,69.449997,70.220001,14356300,55.019574
"2524",70.360001,72.5,70.190002,71.900002,14600000,56.335907
"2525",71.190002,72.75,70.690002,72.669998,13931600,56.939223
"2526",71.959999,71.959999,70.360001,71.080002,13317100,55.693411
"2527",71.699997,71.720001,69.830002,69.879997,11267000,54.75317
"2528",69.440002,69.879997,68.459999,68.830002,15484700,53.930465
"2529",68.550003,69.269997,68,68.43,10478700,53.617052
"2530",68.82,68.919998,67.370003,68.059998,16452900,53.327143
"2531",67.080002,67.300003,65.639999,65.760002,16404600,51.525024
"2532",66.150002,66.75,65.589996,65.959999,13029800,51.681728
"2533",66.339996,67.089996,65.449997,65.720001,11633300,51.493682
"2534",65.5,67.300003,65.220001,66.870003,12828800,52.394745
"2535",66.610001,66.610001,65.779999,65.949997,11011600,51.673891
"2536",66.410004,67.089996,66.080002,66.879997,10288800,52.402576
"2537",66.940002,67.480003,65.519997,66.25,12772700,51.908953
"2538",66.93,67.870003,66.389999,66.519997,10397100,52.120504
"2539",65.610001,65.779999,64.419998,64.419998,10747800,50.475089
"2540",63.689999,64.279999,62.57,64.139999,10673300,50.255701
"2541",63.93,64.089996,62.66,62.700001,9519400,49.127417
"2542",62.669998,63.169998,61.900002,62.779999,11905600,49.190098
"2543",63.619999,63.650002,62.779999,63.080002,8580300,49.42516
"2544",61.759998,61.799999,60.880001,61.400002,16790000,48.108827
"2545",61.459999,62.48,60.91,62.439999,15929100,48.923698
"2546",63,63.34,62.369999,63,12881000,49.362476
"2547",64.150002,64.730003,64,64.57,13601500,50.59262
"2548",64.260002,65.089996,64.010002,64.889999,10292100,50.84335
"2549",64.720001,65.339996,64.220001,65.120003,11911100,51.023565
"2550",65.690002,66.120003,65.110001,65.639999,9632300,51.430999
"2551",66.339996,66.550003,65.400002,66.25,9759500,51.908953
"2552",65.540001,66.879997,65.400002,65.940002,9911400,51.66606
"2553",65.970001,68.089996,65.919998,67.889999,11272000,53.193944
"2554",67.660004,68.599998,67.440002,68.43,8897100,53.617052
"2555",68.620003,68.989998,68.220001,68.849998,7844300,53.946133
"2556",68.209999,68.529999,67.540001,68.339996,10773100,53.546531
"2557",67.5,67.82,66.459999,67.120003,10749700,52.590628
"2558",67.93,68.5,67.010002,67.699997,11541900,53.045071
"2559",67.150002,69.690002,67.010002,69.470001,16302600,54.431925
"2560",70.260002,70.540001,69.809998,70.400002,13222100,55.160609
"2561",69.970001,70.449997,69.639999,70.410004,9692400,55.168446
"2562",70.419998,70.489998,69.400002,69.790001,9231300,54.682655
"2563",69.860001,69.879997,68.709999,69.25,8660700,54.259547
"2564",69.68,70.150002,69.150002,69.5,9086500,54.45543
"2565",69.279999,69.790001,68.839996,69.230003,7914600,54.243879
"2566",68.830002,69.099998,67.68,67.940002,9080700,53.233123
"2567",68.110001,69.230003,68.019997,68.720001,8962200,53.844277
"2568",69.059998,69.059998,68.07,68.529999,8299700,53.695404
"2569",68.57,68.669998,67.589996,68.629997,8835100,53.773756
"2570",66.650002,67.07,66.349998,66.589996,13435800,52.69749
"2571",66.559998,67.089996,66.5,66.940002,7872300,52.974476
"2572",66.25,68.5,66.059998,68.160004,11183300,53.939951
"2573",68.32,68.779999,68.010002,68.620003,7957000,54.303982
"2574",69.459999,69.949997,69.059998,69.730003,15265900,55.182406
"2575",70.099998,70.940002,69.910004,70.760002,9749000,55.997518
"2576",71.129997,71.5,70.360001,70.650002,11391400,55.910467
"2577",70.099998,71.199997,69.769997,71.089996,7233600,56.258667
"2578",70.709999,71.220001,69.540001,71,8321900,56.187446
"2579",71.290001,71.400002,70.410004,70.68,7307000,55.934207
"2580",69.989998,70.379997,69.43,69.940002,8048200,55.348593
"2581",69.690002,70.269997,68.279999,68.480003,11748200,54.19319
"2582",68.400002,69.150002,68,68.040001,8070700,53.844984
"2583",68.419998,68.650002,67.959999,68.330002,7238400,54.074483
"2584",68.169998,69.120003,68.150002,68.959999,6137600,54.573045
"2585",69.730003,70.690002,69.709999,70.480003,9683100,55.775935
"2586",70.68,71.029999,69.940002,70.330002,8028300,55.657228
"2587",70.889999,71.739998,70.379997,71.449997,9772300,56.543561
"2588",71.790001,71.959999,70.379997,70.75,9905800,55.989603
"2589",69.940002,71.129997,69.82,71.040001,7194400,56.219102
"2590",71.330002,71.699997,70.370003,71.629997,10419000,56.686008
"2591",71.860001,72.599998,71.540001,72.449997,11082100,57.334934
"2592",72.18,72.75,71.809998,71.970001,8641400,56.955078
"2593",72.830002,73.370003,72.5,72.639999,16088900,57.485296
"2594",71.589996,72.389999,71.470001,72.050003,9375200,57.018389
"2595",72.720001,72.970001,72.150002,72.629997,7084700,57.477381
"2596",72.5,72.879997,71.25,71.370003,9853100,56.480256
"2597",71.300003,71.599998,70.160004,70.709999,10006100,55.957947
"2598",70.580002,71.389999,70.360001,70.660004,7253000,55.918382
"2599",70.790001,71.970001,70.550003,71.699997,6022900,56.741404
"2600",71.5,71.800003,70.790001,70.910004,7859100,56.116225
"2601",71.120003,71.139999,69.769997,70.43,13851300,55.736364
"2602",70.400002,70.400002,68.699997,68.809998,9249900,54.454338
"2603",68.220001,68.790001,68.029999,68.139999,8963500,53.92412
"2604",68.269997,69.800003,67.870003,69.389999,9777800,54.913336
"2605",70.139999,70.849998,69.529999,70.559998,8461400,55.83924
"2606",70.309998,70.690002,69.489998,70.510002,6933700,55.799675
"2607",70.889999,71.82,70.699997,71.449997,10122200,56.543561
"2608",71.940002,72.940002,71.449997,72.760002,8812300,57.580263
"2609",73.190002,74.099998,73.139999,73.669998,6790200,58.300409
"2610",73.730003,74.410004,73.230003,74.07,9040600,58.616959
"2611",74.879997,75.739998,74.550003,75.459999,9284200,59.716966
"2612",75.190002,76.860001,75.019997,76.690002,10286700,60.690357
"2613",76.370003,76.989998,75.980003,76.809998,9872000,60.785318
"2614",76.940002,78.050003,76.540001,77.660004,8213600,61.45799
"2615",77.709999,77.709999,76.32,77.029999,8161100,60.959421
"2616",76.599998,78.360001,75.720001,76.970001,8670700,60.911941
"2617",76.610001,77.730003,76,77.290001,12671400,61.16518
"2618",77.139999,77.379997,76.199997,76.68,8329200,60.682442
"2619",76.959999,78.440002,75.339996,75.449997,11143100,59.709051
"2620",75.82,77.25,75.480003,76.589996,9573800,60.611215
"2621",76.389999,77.040001,75.629997,75.889999,11992600,60.057257
"2622",76.160004,78.220001,75.68,77.949997,14869300,61.687482
"2623",78.25,78.5,75.57,76.540001,19335400,60.57165
"2624",76.860001,77.599998,75.730003,76.639999,11207900,60.650786
"2625",75.809998,77.330002,75.559998,76.699997,8714500,60.698267
"2626",77.099998,77.5,76,76.279999,10695700,60.365892
"2627",76.620003,77.75,76.550003,77.239998,9346100,61.125609
"2628",76.57,77.580002,76.18,77.529999,7746600,61.355107
"2629",78.290001,78.379997,77.5,77.660004,13749300,61.45799
"2630",77.410004,78.440002,77.349998,78.339996,10638200,61.996117
"2631",78.870003,79.139999,78,78.510002,7912700,62.130655
"2632",78.32,78.599998,77.07,77.419998,8604200,61.268056
"2633",77.300003,78.510002,77.25,77.940002,7898700,61.679573
"2634",78.110001,78.860001,77.980003,78.610001,8952600,62.757327
"2635",78.449997,79.040001,78.209999,78.809998,6740900,62.916992
"2636",78.82,78.989998,78.099998,78.919998,7309200,63.00481
"2637",78.519997,78.68,76.940002,77.339996,8863500,61.743435
"2638",76.849998,77.230003,76.400002,76.769997,10630700,61.288382
"2639",78.309998,79.239998,78.150002,78.739998,8986100,62.861109
"2640",78.730003,79.230003,77.93,79.029999,8528300,63.092627
"2641",79.110001,79.82,78.650002,79.639999,7543700,63.579614
"2642",77.629997,78.730003,77.260002,78.169998,5649700,62.406056
"2643",77.849998,78.669998,77.540001,78.040001,9299800,62.302275
"2644",79.099998,79.419998,78.830002,79.059998,7209500,63.116576
"2645",78.989998,79.010002,78.120003,78.730003,6316200,62.85313
"2646",78.610001,78.82,77.730003,77.959999,7624200,62.238406
"2647",78.739998,79.25,77.519997,78.07,9971300,62.326224
"2648",77.919998,78.919998,77.699997,78.169998,7518800,62.406056
"2649",77.889999,77.980003,76.449997,76.760002,9061700,61.280403
"2650",76.910004,77.309998,76.190002,77.059998,7164500,61.519901
"2651",77.660004,78.339996,77.300003,77.419998,10864100,61.807303
"2652",77.669998,78.169998,77.290001,77.760002,6707000,62.078741
"2653",78.449997,78.709999,77.07,77.260002,8525900,61.679572
"2654",77.019997,77.970001,77.010002,77.370003,10296900,61.76739
"2655",77.900002,78.690002,77.550003,77.889999,12169800,62.182523
"2656",77.489998,77.550003,76.709999,76.779999,8997500,61.296367
"2657",77.419998,77.669998,76.559998,76.900002,16605200,61.39217
"2658",77.599998,78,77.269997,77.5,6742500,61.871172
"2659",77.830002,78.040001,77.290001,77.489998,6770300,61.863187
"2660",77.870003,77.93,77.019997,77.040001,7342600,61.503937
"2661",77.019997,77.5,77.019997,77.43,2565500,61.815288
"2662",77.779999,77.900002,77.309998,77.769997,4192800,62.08672
"2663",77.809998,77.940002,77.190002,77.209999,4810600,61.639653
"2664",77.099998,77.669998,77,77.650002,4300800,61.990923
"2665",77.720001,77.779999,76.93,76.989998,4246600,61.464018
"2666",78.199997,79.199997,78.160004,79.059998,10173800,63.116576
"2667",79.220001,79.620003,78.720001,79.620003,10593700,63.56365
"2668",79.440002,80,79.190002,79.629997,11014600,63.571629
"2669",79.360001,79.699997,78.970001,79.330002,9626900,63.332131
"2670",79.120003,79.470001,78.889999,79.470001,5624300,63.443898
"2671",80.169998,81.089996,80.059998,80.879997,11916800,64.569551
"2672",79.519997,80.449997,79.470001,80.410004,12175200,64.194337
"2673",80.269997,80.410004,79.089996,79.800003,10842200,63.707351
"2674",79.629997,79.800003,79.150002,79.550003,6721000,63.507766
"2675",79.540001,79.690002,78.279999,79.230003,13482300,63.252298
"2676",78.959999,79.75,78.57,79.68,8722200,63.611548
"2677",78.709999,78.93,77.650002,78.150002,8703800,62.390092
"2678",78.150002,78.18,76.059998,76.239998,12573200,60.865264
"2679",75.980003,76.589996,74.43,74.589996,13825000,59.548006
"2680",75.150002,75.269997,74.089996,74.550003,9129700,59.516078
"2681",74.080002,74.879997,73.699997,74.150002,10558200,59.196742
"2682",73.940002,74.360001,73.129997,73.699997,13373200,58.837486
"2683",73.970001,74.18,72.32,73.239998,12828800,58.470251
"2684",73.529999,74.07,71.75,72.120003,15265600,57.576117
"2685",72.699997,73.739998,72.139999,73.580002,11828500,58.741689
"2686",73.739998,74.580002,73,74.449997,12947600,59.436239
"2687",74.18,74.360001,73.050003,73.209999,14540300,58.446302
"2688",72.559998,72.830002,71.059998,71.370003,15248400,56.977364
"2689",71,71.239998,69.550003,71.18,17307000,56.825678
"2690",71.239998,71.449997,70.129997,70.129997,11595600,55.987421
"2691",70.889999,72.029999,70.82,71.309998,13051900,56.929459
"2692",71.019997,71.230003,70,70.75,11618700,56.482392
"2693",70.720001,72.110001,70.309998,71.730003,11273800,57.264766
"2694",70.540001,71.300003,70.169998,71.010002,13809100,57.232525
"2695",71.989998,73.32,71.93,72.989998,14230800,58.828359
"2696",73.220001,73.43,72.459999,72.839996,8728000,58.707461
"2697",72.690002,73.720001,72.339996,73.620003,9848000,59.336129
"2698",73.440002,74.379997,73.209999,74.050003,13113200,59.6827
"2699",74.169998,74.220001,72.790001,72.959999,8683400,58.80418
"2700",72.599998,72.93,71.769997,72.040001,11907600,58.062682
"2701",72.120003,72.449997,71.610001,72.339996,8921000,58.304471
"2702",71.190002,72.190002,70.779999,72.110001,11761100,58.1191
"2703",72.190002,72.690002,71.82,72.300003,8978800,58.272238
"2704",72.629997,73.18,72.389999,72.809998,7428100,58.683282
"2705",73.18,73.910004,73.010002,73.32,9257200,59.094333
"2706",73.629997,73.849998,73.059998,73.129997,8194200,58.941195
"2707",73.07,73.5,72.709999,73.080002,9419900,58.9009
"2708",73.550003,74.470001,73.510002,74.300003,8750200,59.884194
"2709",74.489998,74.879997,74.150002,74.639999,6474000,60.158224
"2710",74.300003,74.910004,74,74.300003,8480100,59.884194
"2711",74.139999,74.330002,73.25,73.959999,14652900,59.610159
"2712",74.07,74.089996,73.550003,73.989998,7024700,59.634337
"2713",74.169998,74.239998,73.510002,73.720001,7681900,59.416726
